Kr-89,0.00E+00,0.00E+00,2.05E-03,9.00E-04,1.60E-02
La-131,1.40E-11,3.10E-11,1.16E-07,4.00E-04,1.60E-02
La-132,1.30E-10,3.90E-10,3.79E-07,4.00E-04,1.60E-02
La-134,2.60E-09,3.60E-09,1.49E-07,6.00E-04,1.60E-02
La-135,1.60E-11,3.50E-11,1.70E-08,2.00E-06,1.60E-02
La-137,1.80E-08,1.30E-10,1.40E-08,2.00E-06,1.60E-02
La-138,2.80E-07,1.50E-09,1.85E-07,4.00E-04,1.60E-02
La-140,1.40E-09,2.60E-09,3.32E-07,1.00E-03,1.60E-02
La-141,1.40E-10,3.50E-10,1.60E-08,1.00E-03,1.60E-02
La-142,6.50E-11,1.50E-10,4.90E-07,1.00E-03,1.60E-02
La-143,1.70E-11,5.80E-11,2.19E-07,1.00E-03,1.60E-02
Lu-169,3.70E-10,5.40E-10,1.54E-07,1.00E-04,1.60E-02
Lu-170,7.00E-10,1.20E-09,2.81E-07,6.00E-05,1.60E-02
Lu-171,8.60E-10,8.80E-10,1.15E-07,3.00E-05,1.60E-02
Lu-172,1.40E-09,1.60E-09,2.83E-07,3.00E-04,1.60E-02
Lu-173,5.90E-09,3.50E-10,2.80E-08,3.00E-05,1.60E-02
Lu-174,1.00E-08,3.70E-10,2.40E-08,1.00E-05,1.60E-02
Lu-174m,6.90E-09,7.90E-10,1.50E-08,3.00E-05,1.60E-02
Lu-176,6.70E-11,1.60E-10,3.00E-09,1.00E-03,1.60E-02
Lu-176,1.60E-07,2.40E-09,8.10E-08,2.00E-03,1.60E-02
Lu-177,7.60E-10,8.10E-10,6.00E-09,1.00E-03,1.60E-02
Lu-177m,2.00E-08,2.50E-09,1.66E-07,2.00E-03,1.60E-02
Lu-178,1.30E-11,4.50E-11,2.20E-08,1.00E-03,1.60E-02
Lu-178m,9.00E-12,3.70E-11,1.82E-07,2.00E-03,1.60E-02
Lu-179,8.50E-11,2.10E-10,5.00E-09,1.00E-03,1.60E-02
Md-257,1.20E-08,1.50E-10,2.70E-08,3.00E-05,1.60E-02
Md-258,3.20E-06,2.30E-08,7.00E-09,2.00E-06,1.60E-02
Mg-28,1.40E-09,2.40E-09,5.29E-07,2.00E-03,1.60E-02
Mn-51,3.20E-11,8.30E-11,1.59E-07,1.00E-03,1.60E-02
Mn-52,1.60E-09,2.00E-09,5.10E-07,6.00E-04,1.60E-02
Mn-52m,2.00E-11,6.70E-11,3.89E-07,1.00E-03,1.60E-02
Mn-53,1.30E-10,3.20E-11,1.00E-09,2.00E-05,1.60E-02
Mn-54,1.70E-09,7.10E-10,1.26E-07,1.00E-05,1.60E-02
Mn-56,9.30E-11,2.30E-10,2.75E-07,1.00E-03,1.60E-02
Mo-101,1.30E-11,4.10E-11,1.96E-07,1.00E-03,1.60E-02
Mo-90,3.30E-10,6.90E-10,1.47E-07,1.00E-03,1.60E-02
Mo-93,7.70E-09,2.40E-10,1.60E-08,4.00E-06,1.60E-02
Mo-93m,9.40E-11,2.80E-10,3.30E-07,8.00E-04,1.60E-02
Mo-99,1.20E-09,1.80E-09,2.40E-08,1.00E-03,1.60E-02
N-13,0.00E+00,0.00E+00,1.60E-07,1.00E-03,1.60E-02
Na-22,2.00E-09,3.00E-09,3.30E-07,2.00E-03,1.60E-02
Na-24,3.30E-10,4.20E-10,5.06E-07,1.00E-03,1.60E-02
Nb-88,7.20E-11,3.70E-11,7.19E-07,1.00E-03,1.60E-02
Nb-89m,1.10E-10,2.50E-10,3.06E-07,9.00E-04,1.60E-02
Nb-89,4.90E-11,1.20E-10,3.92E-07,7.00E-04,1.60E-02
Nb-90,6.00E-10,1.30E-09,5.74E-07,2.00E-03,1.60E-02
Nb-91,4.10E-09,6.40E-11,1.00E-09,1.00E-06,1.60E-02
Nb-91m,2.30E-09,6.30E-10,1.00E-09,1.00E-06,1.60E-02
Nb-92m,5.90E-10,6.00E-10,1.00E-09,1.00E-06,1.60E-02
Nb-93m,7.90E-09,1.90E-10,3.00E-09,1.00E-06,1.60E-02
Nb-94,1.10E-07,2.20E-09,2.37E-07,1.00E-03,1.60E-02
Nb-95,1.60E-09,7.40E-10,1.16E-07,1.00E-04,1.60E-02
Nb-95m,7.50E-10,8.30E-10,2.10E-08,2.00E-03,1.60E-02
Nb-96,6.30E-10,1.30E-09,3.72E-07,1.00E-03,1.60E-02
Nb-97,2.20E-11,5.70E-11,9.90E-08,1.00E-03,1.60E-02
Nb-98,3.30E-11,1.00E-10,3.93E-07,1.00E-03,1.60E-02
Nd-136,3.10E-11,8.30E-11,6.10E-08,2.00E-04,1.60E-02
Nd-138,2.60E-10,6.50E-10,3.98E-07,7.00E-04,1.60E-02
Nd-139,5.70E-12,1.80E-11,7.00E-08,3.00E-04,1.60E-02
Nd-139m,9.20E-11,2.60E-10,2.46E-07,5.00E-04,1.60E-02
Nd-140,2.00E-09,2.80E-09,1.00E-09,1.00E-06,1.60E-02
Nd-141,2.60E-12,7.80E-12,2.10E-08,5.00E-05,1.60E-02
Nd-147,2.10E-09,1.60E-09,2.70E-08,1.00E-03,1.60E-02
Nd-149,6.40E-11,1.30E-10,6.30E-08,2.00E-03,1.60E-02
Nd-151,8.90E-12,3.10E-11,1.37E-07,1.00E-03,1.60E-02
Ni-56,1.10E-09,9.80E-10,2.60E-07,6.00E-05,1.60E-02
Ni-57,5.30E-10,1.00E-09,2.78E-07,7.00E-04,1.60E-02
Ni-59,3.60E-10,6.50E-11,1.00E-09,1.00E-05,1.60E-02
Ni-63,1.70E-09,1.90E-10,1.00E-09,1.00E-06,1.60E-02
Ni-65,6.00E-11,1.50E-10,8.10E-08,1.00E-03,1.60E-02
Ni-66,2.60E-09,4.30E-09,3.90E-08,2.00E-03,1.60E-02
Np-232,1.80E-10,1.10E-11,1.99E-07,4.00E-04,1.60E-02
Np-233,5.50E-13,2.10E-12,2.20E-08,4.00E-05,1.60E-02
Np-234,5.60E-10,7.70E-10,2.19E-07,8.00E-05,1.60E-02
Np-235,7.80E-10,8.50E-11,8.00E-09,3.00E-06,1.60E-02
Np-236,1.50E-05,1.20E-07,4.60E-08,1.00E-03,1.60E-02
Np-236m,1.20E-08,3.20E-10,1.30E-08,6.00E-04,1.60E-02
Np-237,7.80E-05,6.40E-07,1.80E-08,3.00E-05,1.60E-02
Np-238,5.70E-09,1.30E-09,8.90E-08,1.00E-03,1.60E-02
Np-239,7.20E-10,1.10E-09,3.90E-08,2.00E-03,1.60E-02
Np-240,2.00E-11,5.90E-11,2.25E-07,3.00E-03,1.60E-02
Np-240m,0,0,6.00E-08,1.00E-03,1.60E-02
O-15,0.00E+00,0.00E+00,1.61E-07,1.00E-03,1.60E-02
Os-180,5.00E-12,1.70E-11,1.99E-07,3.00E-04,1.60E-02
Os-181,3.60E-11,9.60E-11,1.86E-07,4.00E-04,1.60E-02
Os-182,3.90E-10,7.00E-10,7.10E-08,1.00E-04,1.60E-02
Os-185,2.60E-09,6.20E-10,1.12E-07,4.00E-05,1.60E-02
Os-189m,7.60E-12,1.80E-11,1.00E-09,5.00E-06,1.60E-02
Os-191,1.20E-09,8.50E-10,1.50E-08,4.00E-04,1.60E-02
Os-191m,8.70E-11,1.20E-10,2.00E-09,5.00E-06,1.60E-02
Os-193,6.10E-10,1.10E-09,1.20E-08,1.00E-03,1.60E-02
Os-194,1.80E-07,4.00E-09,1.00E-09,2.00E-06,1.60E-02
P-30,0.00E+00,0.00E+00,3.71E-07,9.00E-04,1.60E-02
P-32,4.20E-09,2.50E-09,1.00E-09,1.00E-03,1.60E-02
P-33,6.30E-10,2.60E-10,1.00E-09,7.00E-04,1.60E-02
Pa-227,1.30E-08,4.20E-10,7.00E-09,5.00E-06,1.60E-02
Pa-228,1.20E-07,9.90E-10,1.68E-07,4.00E-04,1.60E-02
Pa-230,3.90E-07,1.40E-09,1.08E-07,2.00E-04,1.60E-02
Pa-231,1.70E-04,1.40E-06,2.00E-08,4.00E-05,1.60E-02
Pa-232,1.40E-08,9.20E-10,1.51E-07,1.00E-03,1.60E-02
Pa-233,2.70E-09,1.30E-09,4.10E-08,2.00E-03,1.60E-02
Pa-234,1.00E-08,5.30E-09,8.00E-09,1.00E-03,1.60E-02
Pa-234,2.00E-10,5.60E-10,2.81E-07,2.00E-03,1.60E-02
Pb-195m,8.60E-12,2.70E-11,2.54E-07,6.00E-04,1.60E-02
Pb-198,1.90E-11,4.00E-11,7.30E-08,6.00E-04,1.60E-02
Pb-199,1.80E-11,5.50E-11,2.18E-07,2.00E-04,1.60E-02
Pb-200,2.00E-10,5.00E-10,3.70E-08,1.00E-03,1.60E-02
Pb-201,6.40E-11,1.70E-10,1.20E-07,3.00E-04,1.60E-02
Pb-202,2.20E-08,8.80E-09,1.00E-09,4.00E-06,1.60E-02
Pb-202m,4.40E-11,1.30E-10,3.10E-07,9.00E-04,1.60E-02
Pb-203,1.30E-10,3.20E-10,5.40E-08,5.00E-04,1.60E-02
Pb-205,7.90E-10,3.40E-10,1.00E-09,4.00E-06,1.60E-02
Pb-209,2.30E-11,5.30E-11,1.00E-09,1.00E-03,1.60E-02
Pb-210,2.00E-06,8.00E-07,3.00E-09,3.00E-06,1.60E-02
Pb-211,2.30E-09,1.60E-10,1.60E-08,1.00E-03,1.60E-02
Pb-212,3.70E-08,8.40E-09,2.50E-08,2.00E-03,1.60E-02
Pb-214,2.00E-09,1.50E-10,4.10E-08,2.00E-03,1.60E-02
Pd-100,1.10E-09,1.30E-09,5.00E-08,2.00E-05,1.60E-02
Pd-101,4.80E-11,1.10E-10,8.10E-08,1.00E-04,1.60E-02
pd-103,4.60E-10,2.90E-10,1.90E-08,3.00E-06,1.60E-02
Pd-107,3.50E-09,5.80E-11,1.00E-09,1.00E-06,1.60E-02
Pd-109,3.10E-10,6.30E-10,1.00E-08,1.00E-03,1.60E-02
Pm-141,8.70E-12,3.50E-11,1.37E-07,5.00E-04,1.60E-02
Pm-142,5.80E-11,1.50E-10,7.52E-07,8.00E-04,1.60E-02
Pm-143,2.80E-09,2.80E-10,5.70E-08,7.00E-06,1.60E-02
Pm-144,1.30E-08,1.10E-09,2.48E-07,4.00E-05,1.60E-02
Pm-145,7.40E-09,1.50E-10,1.30E-08,1.00E-05,1.60E-02
Pm-146,3.70E-08,1.20E-09,1.22E-07,5.00E-04,1.60E-02
Pm-147,1.00E-08,4.00E-10,1.00E-09,5.00E-04,1.60E-02
Pm-148,3.40E-09,4.00E-09,9.10E-08,1.00E-03,1.60E-02
Pm-148m,6.30E-09,2.30E-09,3.06E-07,1.00E-03,1.60E-02
Pm-149,9.30E-10,1.40E-09,2.00E-09,1.00E-03,1.60E-02
Pm-150,9.20E-11,2.40E-10,2.26E-07,1.00E-03,1.60E-02
Pm-151,5.20E-10,1.00E-09,5.20E-08,1.00E-03,1.60E-02
Po-203,2.00E-11,5.20E-11,2.45E-07,1.00E-03,1.60E-02
Po-205,3.00E-11,5.70E-11,2.33E-07,2.00E-04,1.60E-02
Po-206,3.70E-07,1.30E-07,1.00E-09,1.00E-06,1.60E-02
Po-207,4.70E-11,1.40E-10,2.01E-07,2.00E-04,1.60E-02
Po-208,2.40E-06,7.70E-07,1.00E-09,1.00E-06,1.60E-02
Po-209,2.40E-06,7.70E-07,1.00E-09,1.00E-06,1.60E-02
Po-210,1.70E-06,2.10E-07,1.00E-09,1.00E-06,1.60E-02
Po-212,4.70E-09,2.20E-10,1.80E-07,1.00E-03,1.60E-02
Po-213,3.80E-09,1.80E-10,2.70E-08,1.00E-03,1.60E-02
Pr-136,6.70E-12,3.30E-11,3.75E-07,6.00E-04,1.60E-02
Pr-137,1.30E-11,3.40E-11,8.30E-08,3.00E-04,1.60E-02
Pr-138,2.60E-10,6.50E-10,3.98E-07,7.00E-04,1.60E-02
Pr-138m,3.50E-11,1.20E-10,3.79E-07,6.00E-04,1.60E-02
Pr-139,1.50E-11,3.20E-11,2.80E-08,1.00E-04,1.60E-02
Pr-142,8.50E-10,1.60E-09,1.10E-08,1.00E-03,1.60E-02
Pr-142m,1.10E-11,2.10E-11,1.00E-09,1.00E-06,1.60E-02
Pr-143,2.40E-09,1.80E-09,1.00E-09,1.00E-03,1.60E-02
Pr-144,1.00E-07,8.20E-08,5.00E-09,8.00E-04,1.60E-02
Pr-144,1.20E-11,4.90E-11,9.90E-08,1.00E-03,1.60E-02
Pr-145,1.70E-10,4.30E-10,2.00E-09,1.00E-03,1.60E-02
Pr-147,8.60E-12,3.30E-11,1.44E-07,1.00E-03,1.60E-02
Pt-186,3.00E-11,8.70E-11,1.15E-07,2.00E-05,1.60E-02
Pt-188,7.00E-10,1.10E-09,3.50E-08,8.00E-04,1.60E-02
Pt-189,4.30E-11,1.30E-10,5.40E-08,2.00E-04,1.60E-02
Pt-190,2.30E-07,8.20E-09,1.00E-09,1.00E-06,1.60E-02
Pt-191,1.60E-10,4.40E-10,5.30E-08,2.00E-04,1.60E-02
Pt-193,3.80E-11,4.50E-11,1.00E-09,4.00E-06,1.60E-02
Pt-193m,2.20E-10,6.70E-10,3.00E-09,2.00E-03,1.60E-02
Pt-195m,3.10E-10,9.30E-10,1.60E-08,2.00E-03,1.60E-02
Pt-197,1.50E-10,5.00E-10,5.00E-09,1.00E-03,1.60E-02
Pt-197m,3.10E-11,9.30E-11,1.50E-08,2.00E-03,1.60E-02
Pt-199,1.30E-11,3.80E-11,3.10E-08,1.00E-03,1.60E-02
Pt-200,4.20E-10,1.40E-09,1.10E-08,1.00E-03,1.60E-02
Pu-234,7.40E-09,1.90E-10,1.80E-08,6.00E-06,1.60E-02
Pu-235,6.20E-13,2.00E-12,2.60E-08,8.00E-06,1.60E-02
Pu-236,3.00E-05,1.90E-05,3.00E-09,1.00E-06,1.60E-02
Pu-237,5.50E-10,1.50E-10,1.80E-08,6.00E-06,1.60E-02
Pu-238,6.30E-05,5.10E-07,2.00E-09,1.00E-06,1.60E-02
Pu-239,6.90E-05,5.60E-07,1.00E-09,1.00E-06,1.60E-02
Pu-240,6.90E-05,5.60E-07,2.00E-09,1.00E-06,1.60E-02
Pu-241,1.30E-06,1.10E-08,1.00E-09,1.00E-06,1.60E-02
Pu-242,6.50E-05,5.30E-07,2.00E-09,1.00E-06,1.60E-02
Pu-243,4.00E-11,8.70E-11,7.00E-09,1.00E-03,1.60E-02
Pu-244,6.50E-05,5.30E-07,2.00E-09,1.00E-06,1.60E-02
Pu-245,3.50E-10,7.40E-10,7.00E-08,2.00E-03,1.60E-02
Pu-246,6.30E-09,4.90E-09,3.40E-08,7.00E-04,1.60E-02
Ra-223,2.10E-06,1.30E-07,2.40E-08,6.00E-04,1.60E-02
Ra-224,8.30E-07,7.40E-08,2.00E-09,3.00E-05,1.60E-02
Ra-225,7.10E-06,7.10E-08,7.00E-09,1.00E-03,1.60E-02
Ra-226,2.20E-06,2.30E-07,1.00E-09,5.00E-05,1.60E-02
Ra-227,5.80E-11,4.90E-11,3.80E-08,2.00E-03,1.60E-02
Ra-228,1.20E-06,2.80E-07,1.00E-09,1.00E-06,1.60E-02
Rb-79,1.50E-10,4.90E-11,2.17E-07,2.00E-03,1.60E-02
Rb-80,1.30E-10,2.80E-10,1.75E-06,9.00E-04,1.60E-02
Rb-81,3.60E-11,5.20E-11,1.01E-07,1.00E-03,1.60E-02
Rb-81m,5.80E-12,9.50E-12,6.00E-09,5.00E-06,1.60E-02
Rb-82,1.80E-08,9.10E-09,4.34E-07,9.00E-04,1.60E-02
Rb-82m,7.80E-11,1.20E-10,4.36E-07,4.00E-04,1.60E-02
Rb-83,1.30E-09,2.00E-09,8.20E-08,2.00E-05,1.60E-02
Rb-84,1.70E-09,2.60E-09,1.41E-07,4.00E-04,1.60E-02
Rb-86,1.70E-09,2.50E-09,1.40E-08,1.00E-03,1.60E-02
Rb-87,8.40E-10,1.30E-09,1.00E-09,1.00E-03,1.60E-02
Rb-88,2.60E-11,9.00E-11,2.31E-03,9.00E-04,1.60E-02
Rb-89,1.30E-11,4.70E-11,6.59E-07,1.00E-03,1.60E-02
Re-177,7.70E-12,2.10E-11,1.00E-07,3.00E-04,1.60E-02
Re-178,7.10E-11,2.40E-11,2.56E-07,7.00E-04,1.60E-02
Re-180,5.00E-12,1.70E-11,1.99E-07,3.00E-04,1.60E-02
Re-181,2.20E-10,3.80E-10,1.24E-07,5.00E-04,1.60E-02
Re-182,1.40E-10,2.50E-10,2.82E-07,9.00E-04,1.60E-02
Re-182m,9.10E-10,1.20E-09,1.77E-07,8.00E-05,1.60E-02
Re-183,1.80E-09,7.60E-10,1.00E-09,1.00E-06,1.60E-02
Re-184,1.50E-09,7.70E-10,1.38E-07,3.00E-04,1.60E-02
Re-184m,4.20E-09,1.20E-09,6.30E-08,3.00E-04,1.60E-02
Re-186,1.10E-09,1.30E-09,4.00E-09,2.00E-03,1.60E-02
Re-186m,1.00E-08,1.80E-09,4.00E-09,1.00E-05,1.60E-02
Re-187,1.60E-11,4.30E-12,1.00E-09,1.00E-06,1.60E-02
Re-188,7.70E-10,1.30E-09,1.00E-08,1.00E-03,1.60E-02
Re-188m,1.60E-11,2.80E-11,1.60E-08,4.00E-05,1.60E-02
Re-189,4.40E-10,7.20E-10,1.10E-08,2.00E-03,1.60E-02
Rh-100,3.60E-10,7.60E-10,3.92E-07,1.00E-04,1.60E-02
Rh-101,1.00E-08,6.70E-10,6.20E-08,3.00E-04,1.60E-02
Rh-101m,2.10E-10,2.80E-10,6.60E-08,2.00E-04,1.60E-02
Rh-102,3.00E-08,2.70E-09,3.39E-07,5.00E-05,1.60E-02
Rh-102,1.30E-08,1.60E-09,8.50E-08,4.00E-04,1.60E-02
Rh-103m,1.40E-12,3.30E-12,2.00E-09,1.00E-06,1.60E-02
Rh-105,2.90E-10,5.00E-10,1.30E-08,1.00E-03,1.60E-02
Rh-106,1.30E-07,1.00E-08,3.57E-07,1.00E-03,1.60E-02
Rh-106m,5.30E-11,1.50E-10,4.36E-07,1.00E-03,1.60E-02
Rh-107,7.20E-12,2.30E-11,5.10E-08,1.00E-03,1.60E-02
Rh-99,8.70E-10,6.50E-10,1.15E-07,1.00E-04,1.60E-02
Rh-99m,2.10E-11,6.50E-11,1.22E-07,1.00E-04,1.60E-02
Rn-220,0,0,1.00E-09,1.00E-06,1.60E-02
Rn-222,0,0,1.00E-09,1.00E-06,1.60E-02
Ru-103,2.50E-09,1.00E-09,7.30E-08,5.00E-04,1.60E-02
Ru-105,1.20E-10,2.90E-10,1.19E-07,1.00E-03,1.60E-02
Ru-106,1.30E-07,1.00E-08,3.57E-07,1.00E-03,1.60E-02
Ru-94,3.20E-11,7.30E-11,1.00E-07,2.00E-05,1.60E-02
Ru-97,1.30E-10,1.90E-10,5.50E-08,1.00E-04,1.60E-02
S-35,6.80E-10,2.80E-10,1.00E-09,2.00E-04,1.60E-02
Sb-115,7.40E-12,2.30E-11,1.51E-07,4.00E-04,1.60E-02
Sb-116,6.80E-12,2.60E-11,3.21E-07,5.00E-04,1.60E-02
Sb-116m,2.00E-11,5.90E-11,4.87E-07,4.00E-04,1.60E-02
Sb-117,6.10E-12,1.80E-11,4.50E-08,4.00E-04,1.60E-02
Sb-118m,6.70E-11,2.10E-10,4.11E-07,2.00E-04,1.60E-02
Sb-119,6.20E-11,1.10E-10,2.20E-08,3.00E-06,1.60E-02
Sb-120,3.90E-12,1.40E-11,7.90E-08,5.00E-04,1.60E-02
Sb-120m,1.10E-09,1.50E-09,3.86E-07,4.00E-04,1.60E-02
Sb-122,1.60E-09,2.60E-09,6.80E-08,1.00E-03,1.60E-02
Sb-124,7.20E-09,3.40E-09,2.61E-07,1.00E-03,1.60E-02
Sb-124m1,2.90E-12,7.70E-12,1.00E-09,1.00E-06,1.60E-02
Sb-124m2,2.90E-12,7.70E-12,1.00E-09,1.00E-06,1.60E-02
Sb-125,3.40E-09,9.30E-10,7.60E-08,7.00E-04,1.60E-02
Sb-126,3.40E-09,3.20E-09,4.34E-07,1.00E-03,1.60E-02
Sb-126m,1.00E-11,3.50E-11,2.39E-07,1.00E-03,1.60E-02
Sb-127,1.90E-09,2.60E-09,1.06E-07,1.00E-03,1.60E-02
Sb-128,4.40E-10,1.30E-09,4.72E-07,1.00E-03,1.60E-02
Sb-128m,5.10E-12,2.20E-11,3.13E-07,1.00E-03,1.60E-02
Sb-129,1.60E-10,4.40E-10,2.12E-07,1.00E-03,1.60E-02
Sb-130,2.90E-11,8.40E-11,5.05E-07,2.00E-03,1.60E-02
Sb-131,5.20E-11,1.10E-10,2.78E-07,1.00E-03,1.60E-02
Sc-43,6.40E-11,1.80E-10,1.74E-07,1.00E-03,1.60E-02
Sc-44,1.20E-10,3.40E-10,3.24E-07,1.00E-03,1.60E-02
Sc-44m,2.30E-09,3.50E-09,4.50E-08,2.00E-04,1.60E-02
Sc-46,8.00E-09,1.90E-09,2.99E-07,1.00E-03,1.60E-02
Sc-47,5.80E-10,7.90E-10,1.70E-08,1.00E-03,1.60E-02
Sc-48,1.20E-09,2.00E-09,4.95E-07,2.00E-03,1.60E-02
Sc-49,2.80E-11,7.00E-11,1.00E-09,1.00E-03,1.60E-02
Se-70,4.90E-11,1.10E-10,1.58E-07,9.00E-04,1.60E-02
Se-73,1.30E-10,4.30E-10,1.74E-07,9.00E-04,1.60E-02
Se-73m,1.30E-11,4.40E-11,3.80E-08,3.00E-04,1.60E-02
Se-75,1.90E-09,2.10E-09,6.40E-08,8.00E-05,1.60E-02
Se-79,1.90E-09,1.60E-09,1.00E-09,2.00E-04,1.60E-02
Se-81,7.80E-12,2.60E-11,2.00E-09,1.00E-03,1.60E-02
Se-81m,2.50E-11,4.70E-11,4.00E-09,1.00E-04,1.60E-02
Se-83,1.60E-11,4.70E-11,3.62E-07,1.00E-03,1.60E-02
Si-31,5.70E-11,1.30E-10,1.00E-09,1.00E-03,1.60E-02
Si-32,2.70E-07,8.60E-10,1.00E-09,5.00E-04,1.60E-02
Sm-141,8.40E-12,3.80E-11,2.87E-07,5.00E-04,1.60E-02
Sm-141m,1.60E-11,6.00E-11,3.38E-07,9.00E-04,1.60E-02
Sm-142,5.80E-11,1.50E-10,7.52E-07,8.00E-04,1.60E-02
Sm-145,2.30E-09,3.00E-10,2.60E-08,2.00E-05,1.60E-02
Sm-146,1.40E-05,3.50E-08,1.00E-09,1.00E-06,1.60E-02
Sm-147,1.20E-05,3.20E-08,1.00E-09,1.00E-06,1.60E-02
Sm-151,5.00E-09,1.40E-10,1.00E-09,1.00E-06,1.60E-02
Sm-153,6.00E-10,1.00E-09,1.60E-08,1.00E-03,1.60E-02
Sm-155,6.90E-12,2.80E-11,1.90E-08,1.00E-03,1.60E-02
Sm-156,1.90E-10,2.80E-10,2.20E-08,1.00E-03,1.60E-02
Sn-110,1.20E-10,3.50E-10,6.40E-08,7.00E-05,1.60E-02
Sn-111,7.60E-12,2.20E-11,8.70E-08,4.00E-04,1.60E-02
Sn-113,3.00E-09,1.10E-09,1.90E-08,4.00E-06,1.60E-02
Sn-117m,1.20E-09,1.10E-09,3.80E-08,3.00E-03,1.60E-02
Sn-119m,1.70E-09,5.20E-10,1.10E-08,1.00E-06,1.60E-02
Sn-121,1.50E-10,3.00E-10,1.00E-09,1.00E-03,1.60E-02
Sn-121m,3.10E-09,6.00E-10,4.00E-09,3.00E-04,1.60E-02
Sn-123,9.20E-09,3.30E-09,1.00E-09,1.00E-03,1.60E-02
Sn-123m,1.30E-11,3.50E-11,2.40E-08,2.00E-03,1.60E-02
Sn-125,4.70E-09,4.60E-09,5.30E-08,1.00E-03,1.60E-02
Sn-126,2.70E-08,6.60E-09,1.70E-08,1.00E-03,1.60E-02
Sn-127,9.10E-11,2.10E-10,3.13E-07,1.00E-03,1.60E-02
Sn-128,5.70E-11,1.30E-10,1.38E-07,1.00E-03,1.60E-02
Sr-80,1.30E-10,2.80E-10,1.75E-06,9.00E-04,1.60E-02
Sr-81,2.40E-11,7.30E-11,2.47E-07,1.00E-03,1.60E-02
Sr-82,1.80E-08,9.10E-09,4.34E-07,9.00E-04,1.60E-02
Sr-83,4.30E-10,7.20E-10,1.27E-07,4.00E-04,1.60E-02
Sr-85,1.30E-09,5.20E-10,8.60E-08,2.00E-05,1.60E-02
Sr-85m,2.30E-12,5.40E-12,3.50E-08,7.00E-05,1.60E-02
Sr-87m,1.10E-11,3.00E-11,5.30E-08,3.00E-04,1.60E-02
Sr-89,1.20E-08,3.60E-09,1.00E-09,1.00E-03,1.60E-02
Sr-90,3.50E-07,3.10E-08,1.00E-09,1.00E-03,1.60E-02
Sr-91,4.40E-10,7.90E-10,1.17E-07,1.00E-03,1.60E-02
Sr-92,2.00E-10,5.10E-10,1.94E-07,1.00E-03,1.60E-02
Ta-172,1.50E-11,4.80E-11,2.44E-07,7.00E-04,1.60E-02
Ta-173,8.20E-11,2.00E-10,9.80E-08,5.00E-04,1.60E-02
Ta-174,1.80E-11,4.80E-11,1.06E-07,7.00E-04,1.60E-02
Ta-175,9.70E-11,2.30E-10,1.37E-07,2.00E-04,1.60E-02
Ta-176,1.10E-10,3.40E-10,2.80E-07,1.00E-04,1.60E-02
Ta-177,9.10E-11,1.40E-10,1.50E-08,1.00E-04,1.60E-02
Ta-178m1,0,0,2.10E-08,1.00E-05,1.60E-02
Ta-178m2,2.10E-11,6.70E-11,1.72E-07,7.00E-04,1.60E-02
Ta-179,1.70E-09,8.70E-11,8.00E-09,6.00E-06,1.60E-02
Ta-180,6.50E-08,1.20E-09,9.40E-08,6.00E-04,1.60E-02
Ta-180m,2.40E-11,6.10E-11,1.10E-08,2.00E-04,1.60E-02
Ta-182,1.20E-08,2.10E-09,1.94E-07,1.00E-03,1.60E-02
Ta-182m,3.70E-12,1.10E-11,4.40E-08,3.00E-03,1.60E-02
Ta-183,1.60E-09,1.90E-09,5.10E-08,2.00E-03,1.60E-02
Ta-184,2.90E-10,7.70E-10,2.47E-07,2.00E-03,1.60E-02
Ta-185,2.30E-11,6.00E-11,3.30E-08,2.00E-03,1.60E-02
Ta-186,6.60E-12,3.30E-11,2.52E-07,2.00E-03,1.60E-02
Tb-147,5.50E-11,1.50E-10,3.56E-07,4.00E-04,1.60E-02
Tb-149,1.90E-09,2.50E-10,2.41E-07,4.00E-04,1.60E-02
Tb-150,7.90E-11,2.40E-10,3.46E-07,4.00E-04,1.60E-02
Tb-151,1.60E-10,3.70E-10,1.47E-07,4.00E-04,1.60E-02
Tb-153,2.10E-10,3.20E-10,4.50E-08,1.00E-04,1.60E-02
Tb-154,3.10E-10,7.20E-10,3.13E-07,4.00E-04,1.60E-02
Tb-155,2.20E-10,2.80E-10,3.10E-08,2.00E-04,1.60E-02
Tb-156,1.10E-09,1.50E-09,2.77E-07,5.00E-04,1.60E-02
Tb-156m1,5.90E-11,8.70E-11,1.00E-09,8.00E-06,1.60E-02
Tb-156m2,2.20E-10,2.40E-10,7.00E-09,4.00E-06,1.60E-02
Tb-157,1.50E-09,4.20E-11,1.00E-09,6.00E-06,1.60E-02
Tb-158,5.00E-08,1.40E-09,1.27E-07,4.00E-04,1.60E-02
Tb-160,6.40E-09,2.30E-09,1.69E-07,1.00E-03,1.60E-02
Tb-161,9.90E-10,1.10E-09,1.30E-08,1.00E-03,1.60E-02
Tc-101,5.70E-12,1.90E-11,5.50E-08,1.00E-03,1.60E-02
Tc-104,2.60E-11,8.00E-11,1.22E-03,1.00E-03,1.60E-02
Tc-93,2.10E-11,4.40E-11,2.22E-07,2.00E-05,1.60E-02
Tc-93m,1.00E-11,2.20E-11,9.80E-08,3.00E-04,1.60E-02
Tc-94,8.40E-11,1.70E-10,4.14E-07,2.00E-04,1.60E-02
Tc-94m,4.70E-11,1.00E-10,2.85E-07,7.00E-04,1.60E-02
Tc-95,7.70E-11,1.40E-10,1.35E-07,2.00E-05,1.60E-02
